"party","lemma","n","log_odds_weighted"
"SPD","nutný",178,-3.00337938225198
"SPD","nůž",6,3.24479893251594
"SPD","NV",1,1.32466089620155
"SPD","Nwaubaniová",1,1.32466089620155
"SPD","ný",3,2.29439571633502
"SPD","Nyheter",2,1.87335983129297
"SPD","nynější",8,3.7467967807742
"SPD","nyní",150,-3.83954903820616
"SPD","Nyní",1,1.32466089620155
"SPD","NZZ",4,2.64934905726592
"SPD","oáza",1,1.32466089620155
"SPD","obal",1,1.32466089620155
"SPD","obalamutit",1,1.32466089620155
"SPD","obarvit",1,1.32466089620155
"SPD","obava",17,2.85426392044675
"SPD","obávat",11,1.26637611258532
"SPD","občan",706,-9.73361871335497
"SPD","občanský",48,-1.75824478744683
"SPD","občanství",3,2.29439571633502
"SPD","občanů",1,1.32466089620155
"SPD","občas",2,0.120883052903047
"SPD","občerstvení",6,3.24479893251594
"SPD","obdiv",7,1.70985014355325
"SPD","obdivovatelka",1,1.32466089620155
"SPD","období",50,-2.54737725365529
"SPD","obdobný",6,0.283568265508693
"SPD","obdržet",10,1.17791133445819
"SPD","obec",26,-4.71865876667174
"SPD","obecně",11,1.07150649059627
"SPD","obecní",10,1.60614039505588
"SPD","obecný",8,2.78431985307544
"SPD","oběd",3,0.976200388468101
"SPD","obejít",16,-1.62711720819316
"SPD","obelhat",2,1.87335983129297
"SPD","obelhávat",2,1.87335983129297
"SPD","oběť",38,2.26380458923599
"SPD","obětní",1,0.893094983230033
"SPD","obětovat",2,1.26303573252819
"SPD","obezřetný",1,0.893094983230033
"SPD","obhájce",13,3.57915100971016
"SPD","obhajoba",4,2.64934905726592
"SPD","obhajovaný",2,1.87335983129297
"SPD","obhajovat",5,2.96207245525947
"SPD","obcházení",3,2.29439571633502
"SPD","obcházet",8,1.85387108237667
"SPD","obchod",61,2.59163765770071
"SPD","obchodní",26,-0.275802537114417
"SPD","obchodník",5,2.96207245525947
"SPD","obchodovat",5,2.96207245525947
"SPD","Obin",6,3.24479893251594
"SPD","Obina",4,2.64934905726592
"SPD","Obinův",1,1.32466089620155
"SPD","Obiol",1,1.32466089620155
"SPD","Obiols",1,1.32466089620155
"SPD","objasnit",1,1.32466089620155
"SPD","objednaný",2,1.87335983129297
"SPD","objednat",6,0.542503590798761
"SPD","objednávat",3,2.29439571633502
"SPD","objednávka",2,1.26303573252819
"SPD","objekt",4,2.64934905726592
"SPD","objektivita",6,3.24479893251594
"SPD","objektivitit",1,1.32466089620155
"SPD","objektivně",3,2.29439571633502
"SPD","objektivní",21,4.57337586738316
"SPD","objem",11,2.15441214110892
"SPD","objevit",14,4.95664827008345
"SPD","objevovat",13,2.45797353138027
"SPD","oblast",64,-4.81042332216604
"SPD","oblasti“",1,1.32466089620155
"SPD","oblastní",3,1.65197670944704
"SPD","oblečení",3,2.29439571633502
"SPD","oblek",1,1.32466089620155
"SPD","obliba",1,1.32466089620155
"SPD","oblíbenost",1,1.32466089620155
"SPD","oblíbený",1,-0.311217987929183
"SPD","obličej",5,2.96207245525947
"SPD","obměna",1,1.32466089620155
"SPD","obnášet",2,1.87335983129297
"SPD","obnova",5,-1.17711150173432
"SPD","obnovení",7,2.5967024171237
"SPD","obnovený",2,1.26303573252819
"SPD","obnovit",15,1.39951994353868
"SPD","obnovitelný",8,1.55143473010026
"SPD","obohacení",4,1.09699909606161
"SPD","obojí",1,0.315231045661124
"SPD","obor",15,1.01972917119709
"SPD","oboustranný",2,1.87335983129297
"SPD","obrácený",1,1.32466089620155
"SPD","obracet",2,1.32110606284142
"SPD","obrana",53,4.85513114610279
"SPD","obránce",4,1.09699909606161
"SPD","obranný",13,3.57915100971016
"SPD","obranyschopnost",3,2.29439571633502
"SPD","obrat",6,1.55412117371022
"SPD","obrátit",3,-0.27643212550936
"SPD","obraz",5,2.96207245525947
"SPD","obrázek",13,3.45117441382655
"SPD","obrazovka",5,2.17450713786289
"SPD","obrněný",1,1.32466089620155
"SPD","obrovský",48,-2.35106998725686
"SPD","obřadu“",1,1.32466089620155
"SPD","obří",1,1.32466089620155
"SPD","obřízek",4,2.64934905726592
"SPD","obřízka",1,1.32466089620155
"SPD","obsadit",5,2.96207245525947
"SPD","obsah",14,3.55751255752979
"SPD","obsaha",2,1.87335983129297
"SPD","obsáhlý",2,1.87335983129297
"SPD","obsahovat",16,1.55909826497215
"SPD","obsahu“",1,1.32466089620155
"SPD","obsazení",1,0.854900241591237
"SPD","obsazenost",1,1.32466089620155
"SPD","obsazený",2,1.87335983129297
"SPD","obsazovat",1,1.32466089620155
"SPD","obsažený",4,2.64934905726592
"SPD","obscénní",1,1.32466089620155
"SPD","OBSE",2,1.87335983129297
"SPD","obsluha",1,0.854900241591237
"SPD","obsluhovat",1,1.32466089620155
"SPD","obslužnost",2,1.87335983129297
"SPD","obstarat",6,3.24479893251594
"SPD","obstarávat",1,1.32466089620155
"SPD","obstát",4,0.483738432943157
"SPD","obstrukce",5,2.17450713786289
"SPD","obstruovat",4,2.64934905726592
"SPD","obtěžování",8,2.78431985307544
"SPD","obtěžovaný",2,1.87335983129297
"SPD","obtěžovat",1,0.893094983230033
"SPD","obtíž",3,2.29439571633502
"SPD","obtížně",1,1.32466089620155
"SPD","obtížný",3,0.976200388468101
"SPD","obuv",1,0.893094983230033
"SPD","obvinění",16,3.98106054848052
"SPD","obviněný",8,3.7467967807742
"SPD","obvinit",1,1.32466089620155
"SPD","obviňovat",8,3.7467967807742
"SPD","obviný",1,1.32466089620155
"SPD","obvod",3,1.65197670944704
"SPD","obvykle",4,0.36667576795823
"SPD","obvyklý",1,0.854900241591237
"SPD","obyčej",1,1.32466089620155
"SPD","obyčejný",8,2.68285819294045
"SPD","obydlený",1,0.893094983230033
"SPD","obydlí",4,1.93020583608001
"SPD","obyvatel",71,-0.562474157596334
"SPD","obyvatelstvo",9,2.90748088763495
"SPD","obzvláště",3,0.879670940523881
"SPD","obžaloba",2,1.32110606284142
"SPD","obžalovaný",1,1.32466089620155
"SPD","obžalovat",1,1.32466089620155
"SPD","ocel",2,1.87335983129297
"SPD","ocenění",4,1.19345146948717
"SPD","oceňovaný",1,1.32466089620155
"SPD","oceňovat",2,0.120883052903047
"SPD","ocitat",2,1.87335983129297
"SPD","ocitnout",6,2.33628292585235
"SPD","octnout",1,1.32466089620155
"SPD","očekávání",2,0.718242671970108
"SPD","očekávaný",3,1.65197670944704
"SPD","očekávat",9,-1.54143411716313
"SPD","očividně",6,0.644889623326711
"SPD","očividný",6,3.24479893251594
"SPD","očkovací",9,-2.5046397395412
"SPD","očkování",115,-7.34739282900512
"SPD","očkovaný",32,-0.421900841047304
"SPD","očkovat",72,-2.81407468365485
"SPD","odběr",5,1.28880476492232
"SPD","odběratel",2,1.22892567266558
"SPD","odběrný",2,1.87335983129297
"SPD","odblokování",2,1.87335983129297
"SPD","odboj",3,2.29439571633502
"SPD","odbor",8,3.7467967807742
"SPD","odborník",53,-2.89526286923717
"SPD","odborníků“",1,1.32466089620155
"SPD","odbornost",3,1.58991332795332
"SPD","odborný",16,-1.10407039182895
"SPD","odborový",1,1.32466089620155
"SPD","odbory",2,1.22892567266558
"SPD","odbourávání",1,1.32466089620155
"SPD","odbyrokratizovat",1,1.32466089620155
"SPD","odbyrokratizovávat",1,1.32466089620155
"SPD","odbytiště",8,3.7467967807742
"SPD","odcitovat",1,0.893094983230033
"SPD","odcizený",1,1.32466089620155
"SPD","odčinit",1,1.32466089620155
"SPD","oddálit",5,2.96207245525947
"SPD","oddělení",4,1.93020583608001
"SPD","oddělit",1,1.32466089620155
"SPD","oddělovat",4,2.64934905726592
"SPD","oddlužení",3,0.734804404845709
"SPD","odebírat",1,0.893094983230033
"SPD","odebrání",5,2.96207245525947
"SPD","odebraný",2,0.718242671970108
"SPD","Odebrat",1,1.32466089620155
"SPD","odečíst",1,0.893094983230033
"SPD","odehrát",2,1.32110606284142
"SPD","odehrávat",2,1.87335983129297
"SPD","odejít",56,3.42596704019048
"SPD","odejmutí",2,1.87335983129297
"SPD","odepírat",10,4.18907489099696
"SPD","odevzdaný",3,2.29439571633502
"SPD","odezva",3,2.29439571633502
"SPD","odhad",10,3.12636172925133
"SPD","odhadnout",1,1.32466089620155
"SPD","odhadout",1,1.32466089620155
"SPD","odhadovat",11,4.39355388348983
"SPD","odhalení“",2,1.87335983129297
"SPD","odhalením“",2,1.87335983129297
"SPD","odhalený",1,0.315231045661124
"SPD","odhalit",13,0.485759320300625
"SPD","odhalout",1,1.32466089620155
"SPD","odhalování",2,1.87335983129297
"SPD","odhalovat",1,1.32466089620155
"SPD","odhodlání",1,-0.385968855065707
"SPD","odcházet",1,-0.225386366101125
"SPD","odchod",5,1.28880476492232
"SPD","odjezd",1,0.315231045661124
"SPD","odkaz",19,0.393313917584827
"SPD","odkázat",1,-0.311217987929183
"SPD","odklad",14,3.63075749928669
"SPD","odkládat",7,0.875702696043639
"SPD","odklízet",1,1.32466089620155
"SPD","odkloněno“",2,1.87335983129297
"SPD","odkrývat",3,2.29439571633502
"SPD","odkud",9,2.82095758553122
"SPD","odkýve",6,3.24479893251594
"SPD","odlehčit",8,2.78431985307544
"SPD","odlišnost",2,1.87335983129297
"SPD","odlišný",11,1.07150649059627
"SPD","odlišovat",1,1.32466089620155
"SPD","odložit",1,0.854900241591237
"SPD","odmalička",1,1.32466089620155
"SPD","odmat",1,1.32466089620155
"SPD","odměna",2,-0.640187477988591
"SPD","odměňování",1,-0.961706336762436
"SPD","odměňovaný",1,1.32466089620155
"SPD","odměný",3,1.65197670944704
"SPD","odmítání",8,2.78431985307544
"SPD","odmítání“",1,1.32466089620155
"SPD","odmítat",269,3.86721873829504
"SPD","odmítavý",1,1.32466089620155
"SPD","odmítnout",46,4.62766558760618
"SPD","odmítnutí",2,1.87335983129297
"SPD","odmítnutý",5,2.96207245525947
"SPD","odňatý",1,1.32466089620155
"SPD","odnést",1,1.32466089620155
"SPD","odolat",1,1.32466089620155
"SPD","odolnost",1,1.32466089620155
"SPD","odolný",1,0.391524140896868
"SPD","odpad",3,0.734804404845709
"SPD","odpadkový",2,1.87335983129297
"SPD","odplouvat",1,1.32466089620155
"SPD","odpočinout",1,1.32466089620155
"SPD","odpojit",1,1.32466089620155
"SPD","odpoledne",3,2.29439571633502
"SPD","odpor",14,4.95664827008345
"SPD","odporně",2,1.87335983129297
"SPD","odporný",9,3.97409175019241
"SPD","Odporný",1,1.32466089620155
"SPD","odporovat",5,2.96207245525947
"SPD","odpověď",30,2.37156526978819
"SPD","odpověď🙂",1,1.32466089620155
"SPD","odpovědět",8,0.875513398375185
"SPD","odpovědnost",134,-4.49357143308822
"SPD","odpovědný",41,-1.10118150390688
"SPD","odpovídající",4,0.885083828320444
"SPD","odpovídat",15,-1.05192500166318
"SPD","odpracovaný",3,2.29439571633502
"SPD","odpracovat",1,0.843887106852486
"SPD","odpudivý",1,1.32466089620155
"SPD","odpůrce",18,5.62038797871856
"SPD","odpustit",3,-0.562220378909206
"SPD","odpuštění",10,1.07478171901088
"SPD","odpuštěný",2,1.87335983129297
"SPD","odpykat",1,1.32466089620155
"SPD","odrazit",2,1.87335983129297
"SPD","odrůda",2,1.87335983129297
"SPD","odříznout",1,1.32466089620155
"SPD","ODS",193,-4.17885589394
"SPD","odsoudit",11,4.39355388348983
"SPD","odsouhlasený",1,1.32466089620155
"SPD","odsouhlasit",4,0.483738432943157
"SPD","odsouzení",3,2.29439571633502
"SPD","odsouzený",26,5.09751249183493
"SPD","ODStates",1,1.32466089620155
"SPD","odstavec",17,3.95416741240059
"SPD","odstavení",2,1.87335983129297
"SPD","odstoupení",1,1.32466089620155
"SPD","odstoupit",6,1.55412117371022
"SPD","odstranění",2,0.495021167383487
"SPD","odstranit",9,1.63101365665277
"SPD","odstraňovat",5,2.96207245525947
"SPD","odstrašit",1,1.32466089620155
"SPD","odstup",6,3.24479893251594
"SPD","odstupovat",3,2.29439571633502
"SPD","odsun",1,1.32466089620155
"SPD","odsunutý",1,1.32466089620155
"SPD","odsuzovat",10,4.18907489099696
"SPD","Odsuzovat",1,1.32466089620155
"SPD","odsuzující",3,1.65197670944704
"SPD","odškodnění",2,0.718242671970108
"SPD","odtajnění",5,2.96207245525947
"SPD","odtrhování",3,2.29439571633502
"SPD","odtržený",1,0.893094983230033
"SPD","odůvodněně",1,1.32466089620155
"SPD","odůvodnění",2,0.718242671970108
"SPD","odůvodněný",17,4.10633777066049
"SPD","odůvodnit",1,0.259274386380981
"SPD","odvádět",1,-0.123277985704046
"SPD","odvaha",22,1.33079200667498
"SPD","odvážit",1,1.32466089620155
"SPD","odvážně",1,0.893094983230033
"SPD","odvěký",1,1.32466089620155
"SPD","odvést",2,0.718242671970108
"SPD","odveta",2,1.87335983129297
"SPD","odvetný",2,1.32110606284142
"SPD","odvětví",10,1.9567031563989
"SPD","odvézt",2,1.87335983129297
"SPD","odvíjet",3,0.879670940523881
"SPD","odvod",7,-3.16447106783493
"SPD","odvolací",3,2.29439571633502
"SPD","odvolal“",1,1.32466089620155
"SPD","odvolání",18,4.18655877812938
"SPD","odvolaný",5,2.96207245525947
"SPD","odvolat",10,-0.119171132812774
"SPD","odvolatelnost",16,5.29891624625373
"SPD","odvolávat",8,2.78431985307544
"SPD","odvozený",1,1.32466089620155
"SPD","odvracet",1,1.32466089620155
"SPD","odvysílaný",2,1.87335983129297
"SPD","odvysílat",1,1.32466089620155
"SPD","odzbrojit",3,2.29439571633502
"SPD","odzbrojování",2,1.87335983129297
"SPD","OECD",3,0.0989069718155647
"SPD","ofenziva",1,1.32466089620155
"SPD","oficiálně",11,2.15441214110892
"SPD","oficiální",16,3.98106054848052
"SPD","oficiálný",1,1.32466089620155
"SPD","ohebný",1,1.32466089620155
"SPD","ohlásit",9,3.97409175019241
"SPD","ohlášený",1,1.32466089620155
"SPD","ohlašovací",2,1.87335983129297
"SPD","ohled",52,2.76281724990782
"SPD","ohlupovat",3,2.29439571633502
"SPD","Ohmově",1,1.32466089620155
"SPD","ohradit",4,1.93020583608001
"SPD","ohraničený",1,1.32466089620155
"SPD","ohraný",1,1.32466089620155
"SPD","ohrazení",2,1.87335983129297
"SPD","ohromný",2,0.625836921494658
"SPD","ohromující",1,0.893094983230033
"SPD","ohrozit",3,-0.945463167943065
"SPD","ohrožení",24,1.90958938938175
"SPD","ohrožený",64,1.54518706992548
"SPD","ohrožování",1,1.32466089620155
"SPD","ohrožovat",18,1.4569171205661
"SPD","ohrožující",2,1.26303573252819
"SPD","ohřát",1,1.32466089620155
"SPD","ohýbání",3,1.65197670944704
"SPD","Ohýbání",3,2.29439571633502
"SPD","ohýbat",2,0.718242671970108
"SPD","ochota",8,1.68783733673882
"SPD","ochotně",2,1.87335983129297
"SPD","ochotný",13,-0.0147157144627685
"SPD","ochrana",151,-4.03134950855612
"SPD","ochraně",1,1.32466089620155
"SPD","ochránit",1,-2.70796311175366
"SPD","ochranka",3,2.29439571633502
"SPD","ochránkyně",1,1.32466089620155
"SPD","ochránkyni“",1,1.32466089620155
"SPD","ochranný",31,-0.11028141895455
"SPD","ochranou“",1,1.32466089620155
"SPD","ochromět",1,1.32466089620155
"SPD","ojedinělý",1,0.893094983230033
"SPD","Okamur",3,2.29439571633502
"SPD","Okamura",13,4.77632940051161
"SPD","okamžik",20,0.616623534822759
"SPD","okamžitě",42,-0.175964168576328
"SPD","okamžitý",13,0.17132337183615
"SPD","oklamat",1,1.32466089620155
"SPD","okleštěný",1,1.32466089620155
"SPD","oklešťování",4,2.64934905726592
"SPD","okno",7,1.61994054557528
"SPD","oko",17,1.31223106365971
"SPD","okolí",2,-1.07147359825377
"SPD","okolní",3,2.29439571633502
"SPD","okolnost",6,1.18575672206761
"SPD","okomentovat",24,1.70402973454652
"SPD","okrádaný",1,1.32466089620155
"SPD","okradený",1,1.32466089620155
"SPD","okraj",2,0.718242671970108
"SPD","okrást",1,1.32466089620155
"SPD","okres",32,0.823885097141306
"SPD","okruh",10,3.03009295173203
"SPD","okružní",1,-0.385968855065707
"SPD","okřát",1,1.32466089620155
"SPD","okřídlený",1,1.32466089620155
"SPD","okupace",15,5.13063599248595
"SPD","okupační",1,1.32466089620155
"SPD","okupant",1,1.32466089620155
"SPD","okupout",1,1.32466089620155
"SPD","okupoval",1,1.32466089620155
"SPD","okupovaný",1,1.32466089620155
"SPD","okupovat",10,4.18907489099696
"SPD","okurka",2,1.87335983129297
"SPD","okýnek",1,1.32466089620155
"SPD","Oldřich",2,1.87335983129297
"SPD","Olga",7,0.571010527046814
"SPD","oligarchový",1,1.32466089620155
"SPD","Olomouc",2,1.26303573252819
"SPD","olomoucký",1,-1.96764117622659
"SPD","olovo",2,1.87335983129297
"SPD","omarxis",3,2.29439571633502
"SPD","omarxist",1,1.32466089620155
"SPD","omarxistický",19,5.77441953630241
"SPD","ombudsman",1,0.893094983230033
"SPD","Ombudsman",1,1.32466089620155
"SPD","omezeně",1,0.854900241591237
"SPD","omezení",81,-3.18606208595677
"SPD","omezení“",1,1.32466089620155
"SPD","omezený",19,-1.24824041548032
"SPD","omezit",37,-2.24785249443886
"SPD","omezování",29,5.38763063381039
"SPD","omezovaný",4,1.93020583608001
"SPD","omezovat",22,2.0252753776493
"SPD","omezující",6,1.55412117371022
"SPD","omlouvat",15,5.13063599248595
"SPD","omluva",11,4.39355388348983
"SPD","omluvit",13,3.53239663859504
"SPD","omluvitelný",3,2.29439571633502
"SPD","omráčení",2,1.87335983129297
"SPD","omyl",2,1.22892567266558
"SPD","on",5,1.07238424648476
"SPD","onak",1,1.32466089620155
"SPD","Ondřát",1,1.32466089620155
"SPD","Ondřej",14,-0.282424722277867
"SPD","One",2,1.87335983129297
"SPD","onemocnění",53,5.21997793101457
"SPD","onemocní",1,1.32466089620155
"SPD","oni‘",3,2.29439571633502
"SPD","onlinout",2,1.32110606284142
"SPD","OOP",1,1.32466089620155
"SPD","op",1,1.32466089620155
"SPD","opačný",15,3.85172957874663
"SPD","opačný",1,1.32466089620155
"SPD","opak",7,0.764898658220306
"SPD","opakovaně",71,-0.0346809497071227
"SPD","opakování",1,1.32466089620155
"SPD","opakovaný",4,1.01576448959045
"SPD","opakovat",29,-0.308413290884897
"SPD","opatrovat",4,2.64934905726592
"SPD","opatření",370,-8.43047862017248
"SPD","opatřit",10,4.18907489099696
"SPD","opatřování",1,1.32466089620155
"SPD","Open",16,5.29891624625373
"SPD","opět",105,-2.25484816564759
"SPD","opětovný",1,1.32466089620155
"SPD","opírat",4,0.26342779438067
"SPD","opium",1,1.32466089620155
"SPD","oplodnění",1,1.32466089620155
"SPD","opodstatnění",1,1.32466089620155
"SPD","opomíjený",2,1.32110606284142
"SPD","opomíjet",2,1.87335983129297
"SPD","oponent",1,0.893094983230033
"SPD","oponovat",1,1.32466089620155
"SPD","opora",1,0.391524140896868
"SPD","opouštět",4,1.93020583608001
"SPD","opovrhovaný",1,1.32466089620155
"SPD","opozice",19,-5.40612991134919
"SPD","opoziční",26,-1.69810615559712
"SPD","opozik",1,1.32466089620155
"SPD","opožděný",2,1.87335983129297
"SPD","opravdový",1,0.259274386380981
"SPD","opravdu",69,-5.72945815388934
"SPD","opravit",1,0.148808374218236
"SPD","oprávněně",16,3.8977192380838
"SPD","oprávněnost",4,2.64934905726592
"SPD","oprávněný",12,2.13034249791311
"SPD","oprávněný",1,1.32466089620155
"SPD","opravovaný",1,1.32466089620155
"SPD","opřít",4,1.93020583608001
"SPD","optimální",7,2.5967024171237
"SPD","opustit",6,1.55412117371022
"SPD","opuštění",2,1.32110606284142
"SPD","opuštěný",4,1.93020583608001
"SPD","oranžový",1,1.32466089620155
"SPD","Orbán",12,4.58893311060386
"SPD","Orbánův",2,1.87335983129297
"SPD","orgán",72,2.04983059359735
"SPD","organický",1,1.32466089620155
"SPD","organismus",2,1.87335983129297
"SPD","organizace",138,-3.78192329963769
"SPD","organizaci”",1,1.32466089620155
"SPD","organizátor",1,1.32466089620155
"SPD","organizovaný",9,3.97409175019241
"SPD","organizovat",5,0.409959557259998
"SPD","Orient",1,1.32466089620155
"SPD","orientace",17,1.62858631473556
"SPD","orientální",3,2.29439571633502
"SPD","orientovat",2,1.32110606284142
"SPD","originál",1,1.32466089620155
"SPD","orný",7,2.5967024171237
"SPD","ortel",1,1.32466089620155
"SPD","Orwell",2,1.87335983129297
"SPD","osa",5,2.17450713786289
"SPD","osahat",1,1.32466089620155
"SPD","osamělý",1,0.893094983230033
"SPD","osamocen",1,1.32466089620155
"SPD","osamoceně",2,1.87335983129297
"SPD","osamocený",4,2.64934905726592
"SPD","osamostatnění",1,1.32466089620155
"SPD","Oscar",1,1.32466089620155
"SPD","osedlávat",2,1.87335983129297
"SPD","osekat",1,0.854900241591237
"SPD","osevní",7,3.50479543973567
"SPD","OSF",2,1.87335983129297
"SPD","osídlený",1,1.32466089620155
"SPD","oslabení",3,0.976200388468101
"SPD","oslabený",3,2.29439571633502
"SPD","oslabit",15,3.80735962849285
"SPD","oslabovat",3,0.879670940523881
"SPD","oslava",4,2.64934905726592
"SPD","oslavování",2,1.87335983129297
"SPD","oslavovaný",4,2.64934905726592
"SPD","oslavovat",2,1.32110606284142
"SPD","oslavující",3,2.29439571633502
"SPD","oslovení",1,1.32466089620155
"SPD","oslovený",1,1.32466089620155
"SPD","osloví",2,1.87335983129297
"SPD","oslovit",1,-0.123277985704046
"SPD","oslovovat",1,0.893094983230033
"SPD","osm",2,1.87335983129297
"SPD","osmanský",1,1.32466089620155
"SPD","Osmanský",2,1.87335983129297
"SPD","osmdesátiletý",1,1.32466089620155
"SPD","osmdesátý",1,1.32466089620155
"SPD","osmifinále",2,1.87335983129297
"SPD","osmnáctý",1,1.32466089620155
"SPD","OSN",12,4.58893311060386
"SPD","osnova",1,1.32466089620155
"SPD","osnovy“",1,1.32466089620155
"SPD","osoba",117,1.88847971314378
"SPD","osobách“",1,1.32466089620155
"SPD","osobat",1,1.32466089620155
"SPD","osobně",12,-1.92360507554514
"SPD","osobní",96,-1.82321945411656
"SPD","osobnost",6,1.30859384994004
"SPD","osobnostní",1,1.32466089620155
"SPD","osočování",1,0.893094983230033
"SPD","ospravedlnit",2,1.87335983129297
"SPD","ospravedlňováný",1,1.32466089620155
"SPD","ostatně",26,-0.368824318232867
"SPD","ostatní",174,-2.54994532294852
"SPD","ostraha",7,3.50479543973567
"SPD","ostrakizovat",3,2.29439571633502
"SPD","Ostrava",2,0.718242671970108
"SPD","Ostravsko",1,1.32466089620155
"SPD","ostrov",9,3.97409175019241
"SPD","ostrovní",1,1.32466089620155
"SPD","ostrůvek",1,0.391524140896868
"SPD","ostrý",2,1.32110606284142
"SPD","ostře",2,1.32110606284142
"SPD","ostřelovat",1,1.32466089620155
"SPD","ostříhat",5,2.96207245525947
"SPD","ostuda",4,1.86834656925471
"SPD","ostudně",1,1.32466089620155
"SPD","ostudný",2,0.718242671970108
"SPD","ostych",1,1.32466089620155
"SPD","osud",10,1.07478171901088
"SPD","osudu”",1,1.32466089620155
"SPD","OSVČ",1,-0.225386366101125
"SPD","osvědčení",1,1.32466089620155
"SPD","osvědčený",2,1.32110606284142
"SPD","osvědčily“",1,1.32466089620155
"SPD","osvětlit",1,1.32466089620155
"SPD","osvětový",1,1.32466089620155
"SPD","osvobodit",8,3.7467967807742
"SPD","osvobozenecký",1,1.32466089620155
"SPD","osvobození",6,2.39471131322444
"SPD","osvobozený",1,0.893094983230033
"SPD","osvobozování",3,2.29439571633502
"SPD","osvojit",1,1.32466089620155
"SPD","osvojování",2,1.87335983129297
"SPD","ošacení",1,1.32466089620155
"SPD","ošetřovačka",1,0.893094983230033
"SPD","ošetřovné",8,1.49168533621006
"SPD","ošetřovný",16,2.19418373567953
"SPD","Ošetřovný",4,2.64934905726592
"SPD","ošetřující",1,1.32466089620155
"SPD","ošklivý",2,1.87335983129297
"SPD","otáčet",1,0.215369400918284
"SPD","otazek",1,1.32466089620155
"SPD","otázka",118,-2.18273318374187
"SPD","otec",23,4.65166560561782
"SPD","otec“",2,1.87335983129297
"SPD","oteplit",1,1.32466089620155
"SPD","oteplování",2,1.87335983129297
"SPD","otestovaný",3,1.5469071848086
"SPD","otevírání",2,0.553704885377789
"SPD","otevíránit",1,1.32466089620155
"SPD","otevírat",1,-1.27906369179366
"SPD","otevřeně",34,4.08839933901554
"SPD","otevření",30,3.52051804786026
"SPD","otevřený",17,-3.55042994116032
"SPD","otevřít",50,-2.54737725365529
"SPD","Otěž",1,1.32466089620155
"SPD","otisk",1,0.845410039249795
"SPD","Otmar",1,1.32466089620155
"SPD","otočit",3,0.00892791911543364
"SPD","otrava",2,-0.174344182192979
"SPD","otrávený",2,0.44581039069166
"SPD","otrávit",1,0.315231045661124
"SPD","otrocký",2,1.87335983129297
"SPD","otroctví",8,2.78431985307544
"SPD","otroctví“",2,1.87335983129297
"SPD","otrok",21,4.57337586738316
"SPD","otrokářství",1,0.893094983230033
"SPD","otřesná",1,1.32466089620155
"SPD","otřesný",2,1.87335983129297
"SPD","Otte",4,2.64934905726592
"SPD","ovace",1,1.32466089620155
"SPD","ovce",2,1.87335983129297
"SPD","ovčín",1,1.32466089620155
"SPD","ověření",1,1.32466089620155
"SPD","ověřený",5,2.96207245525947
"SPD","ovládaný",7,3.50479543973567
"SPD","ovládat",6,0.758206342249968
"SPD","ovládnout",7,3.50479543973567
"SPD","ovlivnit",5,2.11416576774677
"SPD","ovlivňování",1,0.843887106852486
"SPD","ovlivňovat",3,0.200507055320535
"SPD","ovlivňující",1,1.32466089620155
"SPD","OVM",2,1.87335983129297
"SPD","ovoce",31,3.88937512359953
"SPD","ovocný",7,3.50479543973567
"SPD","ovzduší",2,1.32110606284142
"SPD","Oxfam",1,1.32466089620155
"SPD","Oxford",1,1.32466089620155
"SPD","oxid",7,3.50479543973567
"SPD","ozbrojený",10,3.12636172925133
"SPD","ozdravení",1,1.32466089620155
"SPD","označení",7,3.50479543973567
"SPD","označený",1,1.32466089620155
"SPD","označit",15,1.57923821396944
"SPD","označovaný",6,3.24479893251594
"SPD","označovat",11,4.39355388348983
"SPD","oznámení",5,2.17450713786289
"SPD","oznámit",22,4.68288556445541
"SPD","ozvat",3,2.29439571633502
"SPD","ozývat",1,0.893094983230033
"SPD","ožebračený",3,2.29439571633502
"SPD","ožebračovat",3,2.29439571633502
"SPD","ožení",1,1.32466089620155
"SPD","oživovaný",1,1.32466089620155
"SPD","P",12,4.58893311060386
"SPD","pacient",46,-1.73089765597127
"SPD","páčidlo",1,1.32466089620155
"SPD","pád",16,-0.627754314489271
"SPD","padat",5,2.17450713786289
"SPD","paden",1,1.32466089620155
"SPD","padesátiletý",1,1.32466089620155
"SPD","padlý",6,3.24479893251594
"SPD","pádně",1,1.32466089620155
"SPD","padnout",14,0.22885343874994
"SPD","páchaný",1,1.32466089620155
"SPD","páchat",11,3.28417951638013
"SPD","pachatel",20,3.05377342789763
"SPD","pak",133,-5.41286441839827
"SPD","pakatel",2,1.87335983129297
"SPD","pakt",19,5.77441953630241
"SPD","palác",1,1.32466089620155
"SPD","Palacký",9,2.86139347078639
"SPD","palec",15,-0.959097444525222
"SPD","pálení",1,1.32466089620155
"SPD","pálený",1,1.32466089620155
"SPD","Palermo",6,3.24479893251594
"SPD","Palestina",3,2.29439571633502
"SPD","Palestinec",3,2.29439571633502
"SPD","palestinský",4,1.93020583608001
"SPD","památka",7,1.70985014355325
"SPD","památnící",1,1.32466089620155
"SPD","památník",1,1.32466089620155
"SPD","pamatovat",5,-0.636638978721687
"SPD","paměť",2,0.120883052903047
"SPD","pan",86,-5.99733147853894
"SPD","pán",36,6.01046485004284
"SPD","pán“",1,1.32466089620155
"SPD","pandemický",116,-2.87952097576623
"SPD","Pandemický",6,1.30859384994004
"SPD","pandemícký",1,1.32466089620155
